country,year,region_wb,region_un,region_un_sub,incomegroup,population,gdp,gini,palma,bottom20,top20
Jordan,2011,Middle East and North Africa,Asia,Western Asia,Lower middle income,7480424.0,10977.482421875,42.39971160888672,2.135999441146851,6.079999446868896,37.24074554443359
Jordan,2014,Middle East and North Africa,Asia,Western Asia,Lower middle income,8791710.0,10148.998046875,40.0432243347168,1.861077308654785,5.960000038146973,38.09657287597656
Japan,2004,East Asia and the Pacific,Asia,Eastern Asia,High income,127815776.0,40573.33203125,34.11835479736328,1.357294678688049,6.429976463317871,35.33176803588867
Japan,2009,East Asia and the Pacific,Asia,Eastern Asia,High income,128192472.0,39495.1640625,34.60731887817383,1.383956909179688,6.190001010894775,35.57498931884766
Japan,2011,East Asia and the Pacific,Asia,Eastern Asia,High income,128096432.0,41192.27734375,31.52177619934082,1.172633767127991,7.309269905090332,34.30668640136719
Japan,2014,East Asia and the Pacific,Asia,Eastern Asia,High income,127486600.0,42909.00390625,31.69758033752441,1.175916790962219,6.999300003051758,33.89159774780273
Japan,2015,East Asia and the Pacific,Asia,Eastern Asia,High income,127275872.0,43624.92578125,31.27787399291992,1.159728765487671,7.649233818054199,34.45521545410156
Japan,2016,East Asia and the Pacific,Asia,Eastern Asia,High income,127159952.0,43976.265625,30.8016300201416,1.139980316162109,7.699230670928955,34.11323928833008
Japan,2017,East Asia and the Pacific,Asia,Eastern Asia,High income,127064688.0,44749.63671875,31.88491249084473,1.18263053894043,7.149284839630127,34.68420791625977
Japan,2018,East Asia and the Pacific,Asia,Eastern Asia,High income,126913432.0,45094.734375,31.86706924438477,1.192174077033997,7.220000743865967,34.7092170715332
Japan,2019,East Asia and the Pacific,Asia,Eastern Asia,High income,126699424.0,44976.5078125,32.93598175048828,1.257552027702332,6.639335632324219,35.04508590698242
Japan,2020,East Asia and the Pacific,Asia,Eastern Asia,High income,126304544.0,43238.296875,33.04035186767578,1.264208436012268,6.620662689208984,34.94821548461914
Japan,2021,East Asia and the Pacific,Asia,Eastern Asia,High income,125679336.0,44549.33984375,32.36909484863281,1.227662324905396,6.810680389404297,34.60541915893555
Kazakhstan,1993,Europe and Central Asia,Asia,Central Asia,Upper middle income,17274486.0,12795.875,32.67559432983398,1.258960247039795,7.490748405456543,35.67454528808594
Kazakhstan,1996,Europe and Central Asia,Asia,Central Asia,Upper middle income,16416027.0,10857.435546875,41.86940765380859,2.047715187072754,4.873412132263184,39.73781967163086
Kazakhstan,2001,Europe and Central Asia,Asia,Central Asia,Upper middle income,15575550.0,14612.029296875,42.30960464477539,2.110358715057373,4.788564682006836,39.82806015014648
Kazakhstan,2002,Europe and Central Asia,Asia,Central Asia,Upper middle income,15656677.0,15960.8740234375,41.35066986083984,2.001296281814575,5.251049995422363,39.49789810180664
Kazakhstan,2003,Europe and Central Asia,Asia,Central Asia,Upper middle income,15747380.0,17344.751953125,40.48434066772461,1.906151533126831,5.442721366882324,39.11956787109375
Kazakhstan,2004,Europe and Central Asia,Asia,Central Asia,Upper middle income,15850159.0,18886.58203125,39.00299835205078,1.766606569290161,6.002402305603027,38.40536880493164
Kazakhstan,2005,Europe and Central Asia,Asia,Central Asia,Upper middle income,15968117.0,20565.529296875,45.32397842407227,2.500751972198486,4.144611835479736,41.35623168945313
Kazakhstan,2006,Europe and Central Asia,Asia,Central Asia,Upper middle income,16103716.0,22574.34375,37.75162506103516,1.658757209777832,6.601981163024902,37.89137268066406
Kazakhstan,2007,Europe and Central Asia,Asia,Central Asia,Upper middle income,16257214.0,24351.345703125,37.58916473388672,1.641690015792847,6.587366104125977,37.84486770629883
Kazakhstan,2008,Europe and Central Asia,Asia,Central Asia,Upper middle income,16426525.0,24895.6640625,36.38104248046875,1.542483687400818,6.996295928955078,37.29356384277344
Kazakhstan,2009,Europe and Central Asia,Asia,Central Asia,Upper middle income,16619846.0,24901.353515625,36.16611480712891,1.520152568817139,6.969058990478516,37.18833923339844
Kazakhstan,2010,Europe and Central Asia,Asia,Central Asia,Upper middle income,16836810.0,26374.83984375,35.88377380371094,1.499731421470642,7.111421585083008,37.097412109375
Kazakhstan,2011,Europe and Central Asia,Asia,Central Asia,Upper middle income,17066002.0,27946.16015625,35.97628784179688,1.504875659942627,7.063529968261719,37.1585807800293
Kazakhstan,2012,Europe and Central Asia,Asia,Central Asia,Upper middle income,17306106.0,28881.2421875,36.05312728881836,1.511159777641296,7.043520927429199,37.20859909057617
Kazakhstan,2013,Europe and Central Asia,Asia,Central Asia,Upper middle income,17556502.0,30177.48828125,35.20872497558594,1.452330470085144,7.354411602020264,36.77206039428711
Kazakhstan,2014,Europe and Central Asia,Asia,Central Asia,Upper middle income,17816286.0,30986.4375,35.15592575073242,1.450421929359436,7.365893363952637,36.70936965942383
Kazakhstan,2015,Europe and Central Asia,Asia,Central Asia,Upper middle income,18084170.0,30893.759765625,34.92360305786133,1.433489680290222,7.490002155303955,36.65000534057617
Kazakhstan,2016,Europe and Central Asia,Asia,Central Asia,Upper middle income,18363600.0,30758.322265625,35.39151000976563,1.464684009552002,7.269450187683105,36.87794494628906
Kazakhstan,2017,Europe and Central Asia,Asia,Central Asia,Upper middle income,18651932.0,31524.44140625,35.48969650268555,1.475053191184998,7.34146785736084,36.96738433837891
Kazakhstan,2018,Europe and Central Asia,Asia,Central Asia,Upper middle income,18932726.0,32330.2265625,35.7462272644043,1.492584586143494,7.376311779022217,37.1814079284668
Kazakhstan,2019,Europe and Central Asia,Asia,Central Asia,Upper middle income,19209554.0,33298.2109375,35.87416458129883,1.504250764846802,7.356322765350342,37.24137496948242
Kazakhstan,2020,Europe and Central Asia,Asia,Central Asia,Upper middle income,19482118.0,32011.546875,36.47555541992188,1.552319407463074,7.257821083068848,37.56871795654297
Kazakhstan,2021,Europe and Central Asia,Asia,Central Asia,Upper middle income,19743604.0,32945.8515625,36.88090896606445,1.587852358818054,7.293437480926514,37.82596588134766
Kenya,1992,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,24382460.0,3946.8408203125,66.88313293457031,10.14542198181152,1.069624662399292,46.013671875
Kenya,1994,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,25857130.0,3833.2236328125,56.65573883056641,4.882033824920654,2.395990371704102,43.12782287597656
Kenya,1997,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,28101768.0,3853.371337890625,58.09196090698242,5.240617752075195,2.698920488357544,43.79247665405273
Kenya,2006,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,36904008.0,3970.7333984375,59.27274703979492,5.735646724700928,2.179564237594604,44.16116714477539
Kenya,2016,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,48139688.0,4770.310546875,54.88624572753906,4.292035102844238,3.169826507568359,42.91303253173828
Kenya,2020,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,52217336.0,5057.4013671875,51.26674652099609,3.424166679382324,4.167922019958496,41.47835922241211
Kenya,2021,Sub-Saharan Africa,Africa,Eastern Africa,Lower middle income,53219164.0,5338.8525390625,53.20328903198242,3.786518335342407,4.039694786071777,42.09101867675781
Kyrgyzstan,1993,Europe and Central Asia,Asia,Central Asia,Lower middle income,4626803.0,3973.88330078125,46.0782470703125,2.619208335876465,2.927950620651245,42.00060272216797
Kyrgyzstan,1996,Europe and Central Asia,Asia,Central Asia,Lower middle income,4782882.0,3138.66650390625,56.76004791259766,4.989807605743408,2.019498825073242,44.40908050537109
Kyrgyzstan,1997,Europe and Central Asia,Asia,Central Asia,Lower middle income,4847993.0,3399.9345703125,41.96881484985352,2.058634042739868,5.39784049987793,40.29388046264648
Kyrgyzstan,1999,Europe and Central Asia,Asia,Central Asia,Lower middle income,4968587.0,3491.937744140625,37.94147109985352,1.642086744308472,5.452727794647217,38.12907409667969
Kyrgyzstan,2000,Europe and Central Asia,Asia,Central Asia,Lower middle income,5025145.0,3638.463623046875,33.2982292175293,1.290502667427063,7.490748882293701,36.45364379882813
Kyrgyzstan,2001,Europe and Central Asia,Asia,Central Asia,Lower middle income,5071956.0,3795.890869140625,32.57040023803711,1.23845362663269,7.610001564025879,36.01000213623047
Kyrgyzstan,2002,Europe and Central Asia,Asia,Central Asia,Lower middle income,5116254.0,3760.532470703125,32.75778198242188,1.247979760169983,7.476729869842529,36.03243255615234
Kyrgyzstan,2003,Europe and Central Asia,Asia,Central Asia,Lower middle income,5159422.0,3982.92724609375,31.42332649230957,1.172397017478943,8.022405624389648,35.39060974121094
Kyrgyzstan,2004,Europe and Central Asia,Asia,Central Asia,Lower middle income,5203041.0,4211.52294921875,36.24237060546875,1.504704117774963,6.702010631561279,37.86135864257813
Kyrgyzstan,2005,Europe and Central Asia,Asia,Central Asia,Lower middle income,5246332.0,4156.958984375,34.42977142333984,1.377870440483093,7.262905120849609,36.90475845336914
Kyrgyzstan,2006,Europe and Central Asia,Asia,Central Asia,Lower middle income,5282453.0,4240.17041015625,38.01538848876953,1.669364213943481,6.396162986755371,38.48690795898438
Kyrgyzstan,2007,Europe and Central Asia,Asia,Central Asia,Lower middle income,5313368.0,4558.712890625,35.49444961547852,1.449700951576233,6.660666465759277,37.17371368408203
Kyrgyzstan,2008,Europe and Central Asia,Asia,Central Asia,Lower middle income,5342520.0,4894.94287109375,33.57783126831055,1.325952768325806,7.262905597686768,36.11445617675781
Kyrgyzstan,2009,Europe and Central Asia,Asia,Central Asia,Lower middle income,5398007.0,4969.96142578125,32.24874877929688,1.237604260444641,7.89210844039917,35.75424575805664
Kyrgyzstan,2010,Europe and Central Asia,Asia,Central Asia,Lower middle income,5491761.0,4876.4794921875,32.52809524536133,1.252605438232422,7.498498916625977,35.68285751342773
Kyrgyzstan,2011,Europe and Central Asia,Asia,Central Asia,Lower middle income,5594535.0,5092.85205078125,30.7347469329834,1.153955459594727,8.30165958404541,34.9169807434082
Kyrgyzstan,2012,Europe and Central Asia,Asia,Central Asia,Lower middle income,5696519.0,4993.39453125,30.35473442077637,1.126286268234253,8.280828475952148,34.70347213745117
Kyrgyzstan,2013,Europe and Central Asia,Asia,Central Asia,Lower middle income,5797289.0,5418.54052734375,31.52614784240723,1.191489338874817,7.979202747344971,35.34646987915039
Kyrgyzstan,2014,Europe and Central Asia,Asia,Central Asia,Lower middle income,5898319.0,5513.7548828125,29.93089294433594,1.104946970939636,8.600859642028809,34.58345413208008
Kyrgyzstan,2015,Europe and Central Asia,Asia,Central Asia,Lower middle income,6001882.0,5600.21484375,31.61370658874512,1.215347766876221,8.154073715209961,35.32765197753906
Kyrgyzstan,2016,Europe and Central Asia,Asia,Central Asia,Lower middle income,6108462.0,5715.0107421875,29.97889137268066,1.104801416397095,8.602581024169922,34.72041702270508
Kyrgyzstan,2017,Europe and Central Asia,Asia,Central Asia,Lower middle income,6220150.0,5861.22265625,30.31925773620605,1.12832498550415,8.504254341125488,34.78739547729492
Kyrgyzstan,2018,Europe and Central Asia,Asia,Central Asia,Lower middle income,6341732.0,5951.8291015625,30.64025688171387,1.14997673034668,8.473389625549316,34.95398330688477
Kyrgyzstan,2019,Europe and Central Asia,Asia,Central Asia,Lower middle income,6494035.0,6087.60205078125,32.06700134277344,1.258297204971313,8.230001449584961,35.47999954223633
Kyrgyzstan,2020,Europe and Central Asia,Asia,Central Asia,Lower middle income,6664140.0,5537.7958984375,31.67387580871582,1.206526756286621,8.03803825378418,35.3653678894043
Kyrgyzstan,2021,Europe and Central Asia,Asia,Central Asia,Lower middle income,6820479.0,5736.47900390625,31.45218276977539,1.195589542388916,8.203282356262207,35.31413269042969
Kyrgyzstan,2022,Europe and Central Asia,Asia,Central Asia,Lower middle income,6955788.0,6139.7783203125,29.69534683227539,1.083838105201721,8.514254570007324,34.42720794677734
Cambodia,1994,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,9239162.0,1650.390991210938,46.17614364624023,2.580230236053467,5.685886383056641,41.51094055175781
Cambodia,1997,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,11570982.0,1595.171264648438,47.99067687988281,2.881054878234863,5.11803150177002,41.37076187133789
Cambodia,1999,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,12265731.0,1775.412353515625,45.02704238891602,2.426187515258789,5.775923252105713,40.85893630981445
Cambodia,2004,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,13244731.0,2491.309326171875,49.61745834350586,3.231009483337402,3.180000066757202,43.6918830871582
Cambodia,2007,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,13841770.0,3308.157470703125,55.1125602722168,4.570199012756348,2.158343076705933,46.49100494384766
Cambodia,2008,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,14053479.0,3501.92578125,49.23457336425781,3.175523281097412,3.039221286773682,43.28611755371094
Cambodia,2009,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,14276810.0,3587.60888671875,48.77537536621094,3.078821897506714,3.239201784133911,43.21235656738281
Cambodia,2010,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,14500726.0,3711.53759765625,47.58782196044922,2.836894989013672,3.690000295639038,42.7642822265625
Cambodia,2011,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,14722584.0,3921.97900390625,45.87911605834961,2.56514310836792,4.170001029968262,41.95904922485352
Cambodia,2012,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,14945085.0,4159.16357421875,44.90199661254883,2.441039800643921,4.299999713897705,41.41253662109375
Cambodia,2013,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,15170208.0,4419.39892578125,45.34977722167969,2.480856418609619,4.600000858306885,42.089599609375
Cambodia,2014,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,15396772.0,4702.73046875,46.54837036132813,2.699850559234619,2.797202825546265,41.34152603149414
Kiribati,2006,East Asia and the Pacific,Oceania,Micronesia,Lower middle income,100017.0,2264.16064453125,39.20294189453125,1.825960516929626,6.214349746704102,37.68637466430664
Kiribati,2020,East Asia and the Pacific,Oceania,Micronesia,Lower middle income,126099.0,2860.7509765625,31.88539123535156,1.248568773269653,8.613255500793457,34.97443008422852
"Korea, Republic of",1992,East Asia and the Pacific,Asia,Eastern Asia,High income,44653696.0,16005.0185546875,34.59341430664063,1.389883995056152,6.304240226745605,35.74065017700195
"Korea, Republic of",1993,East Asia and the Pacific,Asia,Eastern Asia,High income,44887724.0,16932.875,32.83793640136719,1.262487769126892,6.562625408172607,34.92397308349609
"Korea, Republic of",1995,East Asia and the Pacific,Asia,Eastern Asia,High income,45368424.0,19877.193359375,33.64618682861328,1.304528951644897,6.373823642730713,35.49129104614258
"Korea, Republic of",1997,East Asia and the Pacific,Asia,Eastern Asia,High income,45941536.0,22342.5546875,32.24749755859375,1.215354084968567,6.972790718078613,34.90397644042969
"Korea, Republic of",1998,East Asia and the Pacific,Asia,Eastern Asia,High income,46230880.0,21044.046875,36.18549728393555,1.521159529685974,5.753671169281006,36.3699951171875
"Korea, Republic of",2006,East Asia and the Pacific,Asia,Eastern Asia,High income,48006520.0,32897.96484375,31.96325302124023,1.202493667602539,7.130000114440918,34.73759841918945
"Korea, Republic of",2008,East Asia and the Pacific,Asia,Eastern Asia,High income,48356492.0,35404.05078125,32.69447326660156,1.246324896812439,6.970697402954102,35.15901565551758
"Korea, Republic of",2010,East Asia and the Pacific,Asia,Eastern Asia,High income,48769332.0,37728.87890625,32.37607574462891,1.223730206489563,7.020000457763672,34.99827575683594
"Korea, Republic of",2012,East Asia and the Pacific,Asia,Eastern Asia,High income,49599580.0,39543.99609375,31.83372116088867,1.187655210494995,7.079292774200439,34.57133865356445
"Korea, Republic of",2014,East Asia and the Pacific,Asia,Eastern Asia,High income,50539056.0,41648.24609375,31.48408508300781,1.164786219596863,7.269999980926514,34.65137481689453
"Korea, Republic of",2016,East Asia and the Pacific,Asia,Eastern Asia,High income,51297840.0,43674.5078125,35.2938346862793,1.44305157661438,6.46999979019165,36.00521850585938
"Korea, Republic of",2017,East Asia and the Pacific,Asia,Eastern Asia,High income,51486268.0,44928.05078125,34.94891357421875,1.415175676345825,6.520652770996094,36.02276992797852
"Korea, Republic of",2018,East Asia and the Pacific,Asia,Eastern Asia,High income,51640896.0,46034.2890625,33.79685592651367,1.326680898666382,6.889999389648438,35.69088363647461
"Korea, Republic of",2019,East Asia and the Pacific,Asia,Eastern Asia,High income,51767848.0,46903.83984375,33.22401809692383,1.292970538139343,7.179282665252686,35.34429550170898
"Korea, Republic of",2020,East Asia and the Pacific,Asia,Eastern Asia,High income,51858480.0,46506.93359375,32.73004150390625,1.269346475601196,7.460001468658447,34.92189025878906
"Korea, Republic of",2021,East Asia and the Pacific,Asia,Eastern Asia,High income,51848400.0,48571.43359375,32.97592926025391,1.273930191993713,7.292187213897705,35.31355667114258
Kuwait,2000,Middle East and North Africa,Asia,Western Asia,High income,1954709.0,60280.7109375,40.41014099121094,1.905672788619995,5.030503273010254,39.09390640258789
Laos,1993,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,4685060.0,2152.276611328125,36.99259567260742,1.620597720146179,7.564539432525635,37.52252197265625
Laos,1998,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,5248266.0,2642.566162109375,37.42033767700195,1.667733311653137,7.451802253723145,37.58865356445313
Laos,2003,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,5697945.0,3282.9853515625,35.65939712524414,1.5242018699646,7.874725341796875,36.80208587646484
Laos,2008,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,6148969.0,4367.1630859375,37.80355834960938,1.697133421897888,7.334133148193359,37.6998405456543
Laos,2013,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,6611385.0,5974.4736328125,38.31626510620117,1.732331395149231,7.001400470733643,38.01760482788086
Laos,2019,East Asia and the Pacific,Asia,South-eastern Asia,Lower middle income,7237636.0,8075.2744140625,40.56126022338867,1.946933746337891,6.570145130157471,38.94158554077148
Lebanon,2012,Middle East and North Africa,Asia,Western Asia,Lower middle income,5235742.0,17323.30078125,37.02247619628906,1.590781331062317,6.491421699523926,36.99207305908203
Liberia,2007,Sub-Saharan Africa,Africa,Western Africa,Low income,3669050.0,1422.100219726563,51.57294464111328,3.522452831268311,3.484530210494995,41.59407424926758
Liberia,2014,Sub-Saharan Africa,Africa,Western Africa,Low income,4564293.0,1750.143798828125,49.06819152832031,3.049960613250732,4.552748680114746,40.77417373657227
Liberia,2016,Sub-Saharan Africa,Africa,Western Africa,Low income,4755608.0,1653.310546875,50.67919540405273,3.337791919708252,4.070176124572754,41.5939826965332
Saint Lucia,1995,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,148208.0,18048.625,42.46589279174805,2.150993347167969,5.230523586273193,39.96081924438477
Saint Lucia,2016,Latin America and the Caribbean,Americas,Caribbean,Upper middle income,175646.0,21775.162109375,50.97724151611328,3.478808403015137,3.140000104904175,43.53811264038086
Sri Lanka,1996,South Asia,Asia,Southern Asia,Lower middle income,17905018.0,5624.02392578125,50.69113922119141,3.294453620910645,4.32524299621582,43.63201522827148
Sri Lanka,2002,South Asia,Asia,Southern Asia,Lower middle income,19805752.0,6409.86279296875,53.05920791625977,3.794508457183838,3.827751159667969,44.30820846557617
Sri Lanka,2007,South Asia,Asia,Southern Asia,Lower middle income,20492544.0,8454.20703125,54.70595932006836,4.188432216644287,3.551179170608521,44.57376098632813
Sri Lanka,2010,South Asia,Asia,Southern Asia,Lower middle income,20879090.0,9832.1865234375,54.67486572265625,4.221171855926514,3.354902744293213,44.44997406005859
Sri Lanka,2013,South Asia,Asia,Southern Asia,Lower middle income,21358826.0,12249.72265625,53.33808517456055,3.87612247467041,3.558257341384888,44.11442565917969
Sri Lanka,2016,South Asia,Asia,Southern Asia,Lower middle income,21910772.0,13845.6142578125,51.71360397338867,3.536543607711792,3.824645519256592,43.74874877929688
Sri Lanka,2019,South Asia,Asia,Southern Asia,Lower middle income,22410552.0,14637.4443359375,50.44365692138672,3.288907289505005,4.05959415435791,43.29566955566406
Lesotho,1995,Sub-Saharan Africa,Africa,Southern Africa,Lower middle income,1951437.0,1709.6943359375,71.10260009765625,19.4965991973877,0.2658526599407196,48.60181045532227
Lesotho,2003,Sub-Saharan Africa,Africa,Southern Africa,Lower middle income,1985059.0,2127.373046875,62.86377716064453,8.257575988769531,0.9887146353721619,45.75051879882813
Lesotho,2010,Sub-Saharan Africa,Africa,Southern Africa,Lower middle income,1996251.0,2651.3779296875,64.8568115234375,9.588786125183105,0.8451825380325317,46.59441375732422
Lesotho,2018,Sub-Saharan Africa,Africa,Southern Africa,Lower middle income,2183603.0,2846.418212890625,58.11425399780273,5.619347095489502,1.976125955581665,44.05657196044922
Lithuania,1993,Europe and Central Asia,Europe,Northern Europe,High income,3680197.0,13023.498046875,32.95708847045898,1.337061643600464,8.14162826538086,35.6232795715332
Lithuania,2005,Europe and Central Asia,Europe,Northern Europe,High income,3322263.0,24245.93359375,36.22926330566406,1.5172278881073,6.140579223632813,37.09342193603516
Lithuania,2006,Europe and Central Asia,Europe,Northern Europe,High income,3269808.0,26458.052734375,34.45256423950195,1.386036157608032,6.740001678466797,36.25511932373047
Lithuania,2007,Europe and Central Asia,Europe,Northern Europe,High income,3231374.0,29740.267578125,33.55381011962891,1.331173181533813,7.250691890716553,35.58695983886719
Lithuania,2008,Europe and Central Asia,Europe,Northern Europe,High income,3198481.0,30828.796875,33.93128204345703,1.349893569946289,7.069328784942627,35.38139724731445
Lithuania,2009,Europe and Central Asia,Europe,Northern Europe,High income,3163254.0,26547.369140625,34.84598541259766,1.418693542480469,6.950658798217773,35.66887664794922
Lithuania,2010,Europe and Central Asia,Europe,Northern Europe,High income,3097720.0,27225.7421875,36.51155471801758,1.533110618591309,5.979999542236328,36.79030227661133
Lithuania,2011,Europe and Central Asia,Europe,Northern Europe,High income,3028642.0,29608.60546875,32.93668746948242,1.264917135238647,6.770001411437988,35.0128288269043
Lithuania,2012,Europe and Central Asia,Europe,Northern Europe,High income,2988329.0,31323.630859375,32.09896469116211,1.214320778846741,7.27145528793335,34.89056777954102
Lithuania,2013,Europe and Central Asia,Europe,Northern Europe,High income,2958360.0,32922.7734375,34.43781280517578,1.380678653717041,6.720000267028809,35.79278182983398
Lithuania,2014,Europe and Central Asia,Europe,Northern Europe,High income,2933168.0,34459.8203125,34.86891555786133,1.417367935180664,6.949999809265137,36.44233703613281
Lithuania,2015,Europe and Central Asia,Europe,Northern Europe,High income,2905764.0,35770.94140625,37.17739486694336,1.621245741844177,6.241247177124023,36.45071792602539
Lithuania,2016,Europe and Central Asia,Europe,Northern Europe,High income,2869110.0,37196.375,37.06103515625,1.588826656341553,6.220000743865967,37.24193572998047
Lithuania,2017,Europe and Central Asia,Europe,Northern Europe,High income,2829313.0,39459.8984375,37.83621978759766,1.663455843925476,6.119999408721924,37.2504997253418
Lithuania,2018,Europe and Central Asia,Europe,Northern Europe,High income,2802478.0,41797.61328125,36.87163162231445,1.569213032722473,6.449353694915771,36.93746566772461
Lithuania,2019,Europe and Central Asia,Europe,Northern Europe,High income,2795058.0,43868.60546875,35.42424011230469,1.453282952308655,6.699998378753662,36.60190200805664
Lithuania,2020,Europe and Central Asia,Europe,Northern Europe,High income,2795765.0,43875.640625,34.98859786987305,1.428124785423279,7.169284343719482,36.29111099243164
Lithuania,2021,Europe and Central Asia,Europe,Northern Europe,High income,2794488.0,46575.69140625,35.84679794311523,1.495007038116455,7.150001049041748,36.74151229858398
Lithuania,2022,Europe and Central Asia,Europe,Northern Europe,High income,2816919.0,47238.09765625,36.63362884521484,1.569503664970398,6.970001220703125,36.75788497924805
Lithuania,2023,Europe and Central Asia,Europe,Northern Europe,High income,2854099.0,46740.41015625,36.59081649780273,1.551537752151489,6.740673542022705,36.3431396484375
Luxembourg,1991,Europe and Central Asia,Europe,Western Europe,High income,386817.0,88420.4765625,27.19366264343262,0.958026647567749,9.308137893676758,32.62618255615234
Luxembourg,1994,Europe and Central Asia,Europe,Western Europe,High income,402590.0,93546.2734375,28.14148712158203,1.010185480117798,8.959105491638184,32.98447036743164
Luxembourg,1998,Europe and Central Asia,Europe,Western Europe,High income,424154.0,102649.5390625,29.58698844909668,1.077766895294189,8.5591459274292,33.6695671081543
Luxembourg,2001,Europe and Central Asia,Europe,Western Europe,High income,441752.0,117732.078125,30.12399291992188,1.109040141105652,8.4491548538208,34.28122711181641
Luxembourg,2005,Europe and Central Asia,Europe,Western Europe,High income,465363.0,126449.625,30.52450180053711,1.133772492408752,8.189180374145508,34.41348266601563
Luxembourg,2008,Europe and Central Asia,Europe,Western Europe,High income,488990.0,137533.734375,31.171142578125,1.186200022697449,8.230001449584961,34.48007583618164
Luxembourg,2011,Europe and Central Asia,Europe,Western Europe,High income,518584.0,131531.75,30.58877944946289,1.131528854370117,8.10999870300293,34.39397811889648
Luxembourg,2014,Europe and Central Asia,Europe,Western Europe,High income,556279.0,131898.625,32.35044097900391,1.229302406311035,7.49000072479248,35.23306655883789
Luxembourg,2015,Europe and Central Asia,Europe,Western Europe,High income,569536.0,131746.328125,30.90347671508789,1.156190276145935,7.970001220703125,34.19842529296875
Luxembourg,2016,Europe and Central Asia,Europe,Western Europe,High income,583506.0,135355.890625,32.89284515380859,1.2757408618927,7.379262447357178,34.83915710449219
Luxembourg,2017,Europe and Central Asia,Europe,Western Europe,High income,596495.0,133845.171875,31.91644287109375,1.197639346122742,7.550756454467773,34.86207962036133
Luxembourg,2018,Europe and Central Asia,Europe,Western Europe,High income,608101.0,132889.078125,34.02798461914063,1.338235259056091,6.859999656677246,35.84706878662109
Luxembourg,2019,Europe and Central Asia,Europe,Western Europe,High income,620163.0,134105.640625,34.82725143432617,1.411328554153442,6.899999141693115,35.82564544677734
Luxembourg,2020,Europe and Central Asia,Europe,Western Europe,High income,630597.0,130689.5,34.08646011352539,1.35170567035675,7.179281234741211,35.7796745300293
Luxembourg,2021,Europe and Central Asia,Europe,Western Europe,High income,640274.0,137947.34375,32.33169174194336,1.228758215904236,7.459253311157227,35.12971878051758
Luxembourg,2022,Europe and Central Asia,Europe,Western Europe,High income,653313.0,137059.1875,33.35861968994141,1.316494822502136,7.21999979019165,35.40047836303711
Luxembourg,2023,Europe and Central Asia,Europe,Western Europe,High income,665098.0,132846.578125,34.24664688110352,1.373467922210693,6.939999580383301,35.73299789428711
Latvia,1993,Europe and Central Asia,Europe,Northern Europe,High income,2563820.0,9891.556640625,27.00163650512695,0.9512931704521179,9.599040031433105,33.19329071044922
Latvia,1995,Europe and Central Asia,Europe,Northern Europe,High income,2485949.0,10327.8916015625,30.83555030822754,1.179594993591309,8.040804862976074,34.34621429443359
Latvia,1996,Europe and Central Asia,Europe,Northern Europe,High income,2457905.0,10685.107421875,31.36498069763184,1.217308044433594,7.7392258644104,34.37602615356445
Latvia,1997,Europe and Central Asia,Europe,Northern Europe,High income,2433231.0,11781.9453125,33.71969604492188,1.337775468826294,7.105025291442871,35.67502212524414
Latvia,1998,Europe and Central Asia,Europe,Northern Europe,High income,2410209.0,12672.5927734375,32.85962677001953,1.285000085830688,7.298540592193604,35.25295257568359
Latvia,2002,Europe and Central Asia,Europe,Northern Europe,High income,2311351.0,16490.41796875,34.29228210449219,1.384893894195557,7.027189254760742,35.92562866210938
Latvia,2003,Europe and Central Asia,Europe,Northern Europe,High income,2288984.0,18054.052734375,35.40467071533203,1.454593420028687,6.837693214416504,36.73388671875
Latvia,2005,Europe and Central Asia,Europe,Northern Europe,High income,2239784.0,22390.34765625,36.57345581054688,1.538999080657959,6.320631980895996,36.41518020629883
Latvia,2006,Europe and Central Asia,Europe,Northern Europe,High income,2219032.0,25494.701171875,39.22599411010742,1.774969935417175,5.740572929382324,37.59580993652344
Latvia,2007,Europe and Central Asia,Europe,Northern Europe,High income,2200776.0,28380.548828125,35.71414947509766,1.456863045692444,6.758648872375488,36.72365188598633
